timestamp,fit_power_T @ 0x24000B18,power_res @ 0x24001018,fit_power_W @ 0x24000B1C
29.127685,0.012140,4.687075,160.454010
29.132145,0.016644,10.147799,163.384674
29.138643,0.016644,6.153562,163.384674
29.142670,0.016644,8.424656,165.059341
29.151407,0.004285,11.871628,165.059341
29.155858,0.004285,11.871628,165.059341
29.161429,0.018292,11.871628,163.175339
29.165337,0.018292,11.871628,163.175339
29.169402,0.018292,8.142664,163.175339
29.175110,0.009119,8.142664,163.803329
29.179648,0.009119,8.142664,163.803329
29.183643,0.009119,8.142664,163.803329
29.189712,0.018622,8.142664,162.861343
29.193929,0.018622,8.142664,162.861343
29.198979,0.018622,8.142664,160.454010
29.204747,0.007086,8.142664,160.454010
29.208603,0.007086,8.142664,160.454010
29.212872,0.007086,8.142664,160.454010
29.217072,0.005823,6.280082,163.175339
29.221106,0.005823,6.280082,163.175339
29.225200,0.005823,6.280082,163.175339
29.229294,0.007471,6.280082,165.268661
29.234741,0.007471,5.348791,165.268661
29.239732,0.007471,4.739099,165.268661
29.243910,0.003735,4.409831,163.384674
29.248384,0.003735,5.430127,163.384674
29.255648,0.003735,4.690866,162.861343
29.260054,0.019885,12.616648,162.861343
29.265819,0.019885,4.796695,162.861343
29.269730,0.019885,4.407037,163.384674
29.276077,0.014777,8.036463,163.384674
29.280905,0.014777,5.554741,163.384674
29.286381,-0.000110,7.482329,163.384674
29.292047,-0.000110,6.634732,163.384674
29.296182,-0.000110,5.029933,163.384674
29.301677,0.010986,6.767996,162.024002
29.305803,0.010986,6.628124,162.024002
29.310544,0.010986,5.143531,163.594009
29.316435,0.013513,7.105515,163.594009
29.322629,0.013513,7.105515,163.594009
